Employee ID,Gender,Age,Department,Job Role,Position Level,Location,Manager ID,Hire Date,Years At Company,Years In Role,Annual Salary,Bonus Percent,Performance Rating,Productivity Index,Quality Score,Engagement Score,Satisfaction Score,Work Life Balance Score,Training Hours,Certification Count,Promoted Last 3 Years Description,Special Projects Count,Absence Days,Attrition Flag,Termination Date,Termination Reason,Active Employee Flag,Tenure Bucket,Inactive Employee Flag,PromotionLast3Yrs
EMPC721FF,Male,52,Engineering,Software Engineer,L5,New York,EMPA92FD1,2018-01-19,7.0,6.0,325147.0,0.25,3.3,40.0,73.0,86.0,8.7,3.4,42.0,1,Not Promoted,4,11,High,2025-07-27,Voluntary,0,5-10yrs,1,0
EMPFB3820,Male,32,Sales,Sales Director,L2,San Francisco,EMP243640,2019-03-02,5.8,4.8,122488.0,0.07,2.6,63.0,73.0,46.0,6.6,4.0,28.0,0,Not Promoted,0,7,High,2025-08-20,Voluntary,0,5-10yrs,1,0
EMP09082A,Male,42,HR,HR Director,L2,New York,EMP8F6651,2019-08-22,5.4,5.4,96980.0,0.09,2.7,68.0,97.0,83.0,7.7,3.3,34.0,0,Promoted,3,5,High,2025-05-18,Voluntary,0,5-10yrs,1,1
EMP499062,Male,32,Engineering,Architecture Lead,L1,Austin,EMPA8C228,2015-03-10,9.8,7.800000000000001,71910.0,0.14,4.3,80.0,100.0,40.0,5.8,3.0,70.0,2,Not Promoted,1,1,High,2025-08-30,Involuntary,0,5-10yrs,1,0
EMPF79DB2,Male,37,Engineering,DevOps Engineer,L1,Remote,EMPEAAEF3,2018-09-11,6.3,6.3,65056.0,0.08,2.2,67.0,80.0,69.0,9.6,3.1,18.0,0,Not Promoted,1,5,High,2025-05-15,Voluntary,0,5-10yrs,1,0
EMP42B8AB,Male,41,Sales,Sales Director,L1,Remote,EMP6E479F,2021-11-14,3.1,1.1,51639.0,0.11,3.9,80.0,96.0,60.0,8.7,3.6,14.0,2,Not Promoted,1,19,High,2025-05-08,Voluntary,0,3-5yrs,1,0
EMP245AF1,Male,30,Engineering,Technical Lead,L1,Austin,EMPD6CD4E,2024-04-19,0.7,0.0,75528.0,0.18,3.2,74.0,64.0,70.0,7.8,3.5,13.0,1,Not Promoted,3,15,High,2025-05-28,Voluntary,0,<1yr,1,0
EMP0DD8DF,Female,30,Operations,Process Engineer,L2,Chicago,EMPD741E0,2021-12-29,3.0,2.0,112960.0,0.13,2.7,53.0,72.0,40.0,7.3,2.5,40.0,0,Not Promoted,4,3,High,2025-02-13,Voluntary,0,1-3yrs,1,0
EMPA2579E,Male,48,HR,Benefits Coordinator,L1,Chicago,EMP561EBD,2017-07-30,7.4,5.4,76997.0,0.17,2.1,42.0,70.0,42.0,9.3,3.2,14.0,3,Promoted,1,2,High,,,1,5-10yrs,0,1
EMPCF6AE4,Male,43,Finance,Accountant,L1,New York,EMP3CC72A,2018-03-26,6.8,5.8,58840.0,0.14,2.2,83.0,87.0,61.0,8.1,1.9,49.0,2,Not Promoted,0,11,High,2025-08-15,Voluntary,0,5-10yrs,1,0
EMP4DAE2C,Male,41,Operations,Operations Manager,L3,Chicago,EMP8954CB,2022-06-12,2.6,0.6000000000000001,118141.0,0.14,2.5,100.0,80.0,66.0,4.6,3.0,24.0,0,Promoted,3,12,High,2025-02-10,Voluntary,0,1-3yrs,1,1
EMP259707,Male,41,HR,HR Director,L4,San Francisco,EMP3A1AF0,2016-09-03,8.3,7.300000000000001,217988.0,0.21,3.1,100.0,85.0,61.0,7.4,2.5,14.0,1,Not Promoted,1,11,High,2025-07-26,Voluntary,0,5-10yrs,1,0
EMP5F20CA,Female,39,Engineering,Technical Lead,L5,San Francisco,EMP47F847,2017-09-19,7.3,7.3,258720.0,0.14,3.7,89.0,97.0,99.0,7.9,1.0,21.0,4,Not Promoted,0,16,High,2025-06-07,Voluntary,0,5-10yrs,1,0
EMPA4F371,Male,51,Operations,Operations Analyst,L3,Austin,EMP6D699E,2016-09-04,8.3,6.300000000000001,158315.0,0.12,2.9,98.0,74.0,78.0,6.3,5.0,8.0,2,Not Promoted,3,4,Low,,,1,5-10yrs,0,0
EMP4B325B,Female,35,Finance,Financial Analyst,L1,New York,EMP8043F0,2016-06-03,8.6,6.6,73153.0,0.08,3.0,80.0,83.0,78.0,7.8,2.6,63.0,5,Not Promoted,1,9,High,2025-12-08,Involuntary,0,5-10yrs,1,0
EMPABE749,Male,40,HR,HR Manager,L3,San Francisco,EMPA094CF,2023-02-20,1.9,0.0,154207.0,0.18,3.1,77.0,66.0,62.0,8.6,2.5,39.0,2,Not Promoted,1,13,High,2025-07-29,Involuntary,0,1-3yrs,1,0
EMP2D85CA,Male,23,Operations,Project Manager,L1,Remote,EMPB4957B,2023-01-19,2.0,0.0,58100.0,0.08,3.6,74.0,96.0,42.0,6.4,4.8,48.0,3,Not Promoted,1,4,High,2025-11-16,Involuntary,0,1-3yrs,1,0
EMP45CCAD,Female,28,Sales,Sales Director,L3,New York,EMP0D19DE,2022-12-22,2.0,2.0,153676.0,0.08,3.8,70.0,95.0,70.0,2.6,2.2,74.0,1,Not Promoted,4,4,High,2025-05-02,Involuntary,0,1-3yrs,1,0
EMP6E9C3B,Female,25,Engineering,DevOps Engineer,L3,San Francisco,EMPEB9503,2016-05-21,8.6,8.6,148425.0,0.13,2.0,83.0,86.0,100.0,8.8,2.0,56.0,2,Not Promoted,1,8,High,,,1,5-10yrs,0,0
EMP1B7DD8,Male,45,Engineering,Software Engineer,L3,Remote,EMP499E80,2015-01-28,9.9,8.9,80294.0,0.12,2.9,63.0,83.0,74.0,8.4,3.1,61.0,2,Not Promoted,2,9,High,2025-01-02,Voluntary,0,5-10yrs,1,0
EMPDBADCB,Female,22,Sales,Business Development,L5,Chicago,EMPBBB465,2021-10-12,3.2,3.2,256416.0,0.12,4.3,69.0,76.0,92.0,9.6,2.9,92.0,3,Not Promoted,3,3,Low,,,1,3-5yrs,0,0
EMP2ED4C9,Male,32,HR,Talent Acquisition,L3,San Francisco,EMPEB8C5E,2015-12-15,9.1,8.1,185804.0,0.07,2.0,51.0,65.0,95.0,7.2,2.7,56.0,0,Not Promoted,3,1,Low,,,1,5-10yrs,0,0
EMPF5B881,Female,22,Operations,Project Manager,L3,New York,EMPD1D981,2024-11-26,0.1,0.0,165668.0,0.16,3.3,81.0,86.0,81.0,3.1,2.5,9.0,0,Not Promoted,4,9,High,2025-10-26,Involuntary,0,<1yr,1,0
EMP13AD8D,Female,28,Engineering,Architecture Lead,L1,San Francisco,EMPFB5EBC,2016-08-24,8.4,8.4,74693.0,0.11,3.0,55.0,91.0,74.0,6.9,3.1,54.0,0,Promoted,2,2,High,2025-08-31,Involuntary,0,5-10yrs,1,1
EMP760FEE,Female,31,Finance,Treasury Analyst,L5,Austin,EMP10C893,2024-11-06,0.2,0.0,197220.0,0.14,2.7,73.0,100.0,50.0,7.4,4.8,50.0,2,Not Promoted,2,3,High,2025-02-22,Involuntary,0,<1yr,1,0
EMP92BC39,Female,46,Sales,Account Manager,L1,Chicago,EMPB147C7,2021-06-28,3.5,3.5,82286.0,0.11,4.6,81.0,77.0,66.0,5.8,1.9,19.0,0,Not Promoted,2,8,High,2025-10-08,Voluntary,0,3-5yrs,1,0
EMPED4C6E,Male,38,Engineering,Data Scientist,L4,San Francisco,EMP33CA16,2018-01-14,7.0,7.0,247107.0,0.16,3.2,83.0,85.0,63.0,9.1,4.1,15.0,3,Not Promoted,1,3,Low,,,1,5-10yrs,0,0
EMP7E4054,Female,28,Engineering,DevOps Engineer,L1,New York,EMPCC6842,2017-11-23,7.1,6.1,72346.0,0.08,4.6,86.0,95.0,77.0,6.3,4.7,27.0,2,Promoted,1,4,High,2025-03-05,Voluntary,0,5-10yrs,1,1
EMPF674BE,Male,44,Sales,Business Development,L1,New York,EMP5C9CDF,2024-12-20,0.0,0.0,88428.0,0.17,3.2,68.0,96.0,42.0,6.3,2.7,42.0,3,Not Promoted,3,18,High,,,1,,0,0
EMP1567C8,Male,35,Operations,Process Engineer,L4,Remote,EMP2DC39A,2023-05-07,1.7,0.7,130181.0,0.18,3.6,81.0,75.0,59.0,5.6,3.6,42.0,2,Not Promoted,1,5,High,,,1,1-3yrs,0,0
EMP018F39,Male,35,Sales,Sales Executive,L1,San Francisco,EMPB2EFAA,2017-07-15,7.5,6.5,80611.0,0.06,2.7,63.0,79.0,78.0,10.0,3.2,64.0,1,Not Promoted,0,4,High,2025-09-23,Involuntary,0,5-10yrs,1,0
EMP2B0F02,Male,25,Finance,Accountant,L4,Chicago,EMP81FE71,2023-02-19,1.9,0.0,204226.0,0.28,2.7,37.0,76.0,56.0,5.6,1.8,39.0,1,Not Promoted,3,2,High,2025-11-21,Voluntary,0,1-3yrs,1,0
EMP9F8F6D,Female,27,HR,HR Director,L1,New York,EMP0250CE,2016-03-22,8.8,7.800000000000001,57942.0,0.15,3.6,82.0,71.0,52.0,8.5,4.4,40.0,2,Promoted,1,14,High,,,1,5-10yrs,0,1
EMP0BA417,Male,28,Sales,Sales Executive,L4,Chicago,EMP05E224,2023-11-22,1.1,0.0,182184.0,0.16,3.6,77.0,100.0,54.0,4.7,3.3,73.0,4,Not Promoted,1,1,High,2025-07-23,Voluntary,0,1-3yrs,1,0
EMP8338F1,Male,35,Operations,Project Manager,L3,Remote,EMP971848,2024-02-18,0.9,0.0,87124.0,0.1,3.7,90.0,83.0,65.0,6.5,2.8,64.0,0,Not Promoted,5,9,High,2025-10-20,Involuntary,0,<1yr,1,0
EMP720D35,Male,36,Operations,Operations Analyst,L3,Chicago,EMP1D3FA6,2018-02-09,6.9,4.9,124427.0,0.16,3.5,72.0,81.0,22.0,4.5,1.9,52.0,1,Not Promoted,1,8,High,2025-05-27,Involuntary,0,5-10yrs,1,0
EMP4525C7,Male,47,Sales,Business Development,L2,New York,EMP55824E,2022-10-31,2.2,1.2000000000000002,113849.0,0.1,2.0,43.0,85.0,55.0,8.1,3.8,41.0,2,Not Promoted,2,1,High,2025-07-27,Involuntary,0,1-3yrs,1,0
EMP050BCC,Female,38,Sales,Sales Director,L1,Chicago,EMP9F5AB6,2022-03-09,2.8,2.8,49144.0,0.12,2.5,70.0,83.0,89.0,7.9,3.4,33.0,1,Not Promoted,2,0,Low,,,1,1-3yrs,0,0
EMP44309D,Male,22,Sales,Account Manager,L4,Austin,EMPE7C252,2023-12-16,1.0,0.0,178974.0,0.21,4.0,88.0,79.0,76.0,6.9,3.8,20.0,0,Promoted,2,2,High,2025-10-15,Voluntary,0,<1yr,1,1
EMP5AB4B0,Female,37,Sales,Business Development,L1,San Francisco,EMP98BBFD,2015-11-04,9.2,8.2,69889.0,0.1,1.4,81.0,73.0,78.0,4.4,3.8,14.0,1,Not Promoted,2,6,High,2025-08-18,Voluntary,0,5-10yrs,1,0
EMP321D1C,Female,23,Engineering,Data Scientist,L2,Austin,EMPBACD18,2018-02-25,6.9,4.9,97847.0,0.13,3.5,69.0,100.0,33.0,7.1,2.6,37.0,1,Not Promoted,2,1,High,2025-07-25,Voluntary,0,5-10yrs,1,0
EMPBFC452,Female,27,Finance,Financial Analyst,L3,Chicago,EMPA6699E,2024-09-01,0.3,0.0,111344.0,0.11,3.1,42.0,75.0,62.0,6.4,1.0,9.0,1,Not Promoted,2,7,High,,,1,<1yr,0,0
EMP3BF5B3,Male,29,Finance,Treasury Analyst,L2,Austin,EMP0CC0EA,2015-05-07,9.7,7.699999999999999,100136.0,0.05,4.0,54.0,71.0,68.0,7.9,3.2,5.0,0,Promoted,1,6,High,2025-12-10,Involuntary,0,5-10yrs,1,1
EMP61AA8A,Female,30,Engineering,Technical Lead,L1,Chicago,EMP32ADB0,2024-01-21,0.9,0.0,75117.0,0.16,3.6,81.0,81.0,79.0,5.9,3.1,42.0,4,Not Promoted,2,14,High,2025-08-25,Voluntary,0,<1yr,1,0
EMP368576,Male,24,Sales,Sales Manager,L1,New York,EMP1BEEC3,2021-01-13,4.0,3.0,99891.0,0.06,2.6,42.0,100.0,92.0,8.2,3.4,23.0,3,Not Promoted,1,8,High,,,1,3-5yrs,0,0
EMPCCD00C,Female,37,Operations,Business Analyst,L1,San Francisco,EMP3F5C07,2023-11-10,1.1,0.0,100651.0,0.11,2.6,66.0,72.0,89.0,7.5,4.7,13.0,1,Not Promoted,1,16,High,,,1,1-3yrs,0,0
EMP28C123,Male,24,Engineering,Architecture Lead,L4,New York,EMP657024,2020-06-11,4.6,2.5999999999999996,184948.0,0.21,2.7,73.0,91.0,58.0,5.3,3.3,69.0,0,Promoted,1,11,High,2025-04-03,Voluntary,0,3-5yrs,1,1
EMP633EC5,Male,38,Engineering,DevOps Engineer,L1,Remote,EMP4525C7,2020-09-28,4.3,3.3,36860.0,0.14,3.7,93.0,79.0,59.0,6.9,3.9,37.0,2,Not Promoted,2,4,High,,,1,3-5yrs,0,0
EMPA94930,Male,53,Sales,Business Development,L6,Austin,EMPBA2233,2017-06-30,7.5,6.5,343051.0,0.25,1.1,83.0,85.0,98.0,6.4,3.6,88.0,0,Not Promoted,0,3,Low,,,1,5-10yrs,0,0
EMP216A10,Female,24,Operations,Process Engineer,L1,Chicago,EMPA40DFA,2017-12-22,7.0,6.0,73321.0,0.15,3.3,89.0,93.0,63.0,7.6,2.1,42.0,1,Promoted,1,25,High,,,1,5-10yrs,0,1
EMP8A5995,Male,33,Engineering,DevOps Engineer,L1,San Francisco,EMPD4F148,2022-10-16,2.2,1.2000000000000002,57344.0,0.07,2.4,77.0,61.0,48.0,6.2,2.1,9.0,3,Not Promoted,0,4,High,2025-01-10,Involuntary,0,1-3yrs,1,0
EMP54D25A,Male,22,Finance,Financial Analyst,L2,New York,EMPD1EC3C,2023-12-23,1.0,1.0,92718.0,0.13,3.4,57.0,71.0,66.0,7.1,4.3,8.0,3,Not Promoted,2,16,High,2025-11-21,Voluntary,0,<1yr,1,0
EMP3FED9E,Male,33,HR,HR Manager,L1,Austin,EMP1224F5,2024-08-15,0.4,0.0,69534.0,0.16,3.5,61.0,93.0,97.0,9.1,2.5,22.0,2,Not Promoted,0,1,Low,,,1,<1yr,0,0
EMP25F2A9,Female,40,Engineering,DevOps Engineer,L3,San Francisco,EMPA3B618,2017-03-17,7.8,6.8,189211.0,0.17,1.7,55.0,83.0,52.0,7.6,3.6,16.0,2,Promoted,3,2,High,2025-05-06,Voluntary,0,5-10yrs,1,1
EMP02457F,Female,41,HR,HR Director,L4,New York,EMP0E8E31,2022-08-21,2.4,0.3999999999999999,235427.0,0.21,3.0,83.0,85.0,61.0,5.6,2.4,39.0,6,Not Promoted,0,3,High,2025-04-28,Voluntary,0,1-3yrs,1,0
EMPB6B8DE,Male,36,Sales,Account Manager,L1,Chicago,EMP5A7AD0,2024-06-14,0.5,0.0,54362.0,0.09,3.3,60.0,91.0,53.0,5.8,4.0,55.0,0,Not Promoted,4,9,High,2025-02-25,Voluntary,0,<1yr,1,0
EMPB6C448,Female,42,Finance,Accountant,L3,New York,EMPC4F7A7,2022-02-14,2.9,0.8999999999999999,143305.0,0.07,3.3,65.0,71.0,89.0,8.0,3.5,47.0,1,Not Promoted,3,2,Low,,,1,1-3yrs,0,0
EMP71DA51,Male,55,Finance,Finance Manager,L2,San Francisco,EMP6E60AB,2020-03-22,4.8,3.8,92815.0,0.09,3.1,72.0,95.0,76.0,7.8,3.0,46.0,0,Not Promoted,2,10,High,2025-06-15,Voluntary,0,3-5yrs,1,0
EMP85BAD6,Male,49,Finance,Financial Analyst,L1,San Francisco,EMP016BAD,2024-10-27,0.2,0.0,78994.0,0.12,2.1,100.0,92.0,89.0,3.9,3.9,93.0,1,Not Promoted,0,10,High,2025-03-25,Voluntary,0,<1yr,1,0
EMP45E5FC,Female,31,Engineering,DevOps Engineer,L1,New York,EMP0DD570,2024-05-11,0.6,0.0,89583.0,0.08,2.2,84.0,85.0,100.0,7.5,3.5,4.0,1,Not Promoted,1,9,High,2025-08-08,Involuntary,0,<1yr,1,0
EMP70F664,Male,23,HR,Talent Acquisition,L4,Remote,EMP2F5101,2020-05-27,4.6,2.5999999999999996,150659.0,0.27,2.0,58.0,88.0,40.0,8.9,2.6,84.0,0,Promoted,3,7,High,2025-07-22,Voluntary,0,3-5yrs,1,1
EMPF4A662,Male,32,Sales,Business Development,L1,New York,EMP4106BF,2021-08-20,3.4,1.4,77577.0,0.17,3.7,75.0,96.0,55.0,7.3,3.3,35.0,0,Not Promoted,2,6,High,2025-05-27,Involuntary,0,3-5yrs,1,0
EMPB14058,Male,27,Engineering,Technical Lead,L4,New York,EMP13AD8D,2023-07-19,1.5,0.5,169765.0,0.13,3.1,100.0,75.0,61.0,8.1,3.9,41.0,3,Not Promoted,5,4,High,2025-08-02,Voluntary,0,1-3yrs,1,0
EMP8B24F9,Male,39,Engineering,DevOps Engineer,L2,New York,EMP41AD9F,2021-02-06,3.9,1.9,103195.0,0.12,3.2,83.0,90.0,71.0,10.0,4.3,36.0,4,Not Promoted,1,6,Low,,,1,3-5yrs,0,0
EMP58F98D,Male,26,Finance,Financial Analyst,L1,Austin,EMPEA5E41,2016-09-11,8.3,6.300000000000001,83517.0,0.15,1.7,43.0,100.0,80.0,6.7,3.2,39.0,0,Promoted,4,2,Low,,,1,5-10yrs,0,1
EMP459961,Male,34,Finance,Controller,L2,San Francisco,EMP27215C,2022-09-23,2.3,1.2999999999999998,100644.0,0.08,3.2,56.0,90.0,60.0,7.2,4.9,97.0,0,Not Promoted,6,7,High,2025-05-04,Voluntary,0,1-3yrs,1,0
EMP6685B4,Male,42,Engineering,DevOps Engineer,L4,Chicago,EMP89929C,2024-10-19,0.2,0.0,167022.0,0.2,3.8,54.0,79.0,56.0,5.9,2.6,77.0,2,Not Promoted,3,10,High,2025-04-08,Involuntary,0,<1yr,1,0
EMP6C1E43,Male,34,Finance,Financial Analyst,L3,New York,EMP048DB2,2018-05-29,6.6,4.6,170202.0,0.1,1.5,98.0,100.0,89.0,6.0,1.9,94.0,2,Promoted,2,10,High,2025-06-17,Voluntary,0,5-10yrs,1,1
EMPBA7A8C,Male,27,Engineering,Software Engineer,L2,New York,EMP3BE5F0,2015-07-04,9.5,7.5,117460.0,0.08,2.7,95.0,85.0,81.0,6.7,2.0,57.0,2,Not Promoted,2,5,High,,,1,5-10yrs,0,0
EMPF0C170,Male,44,Finance,Treasury Analyst,L4,San Francisco,EMP67E73F,2023-06-25,1.5,0.0,244625.0,0.22,1.8,61.0,99.0,76.0,7.9,3.3,12.0,0,Not Promoted,0,2,Low,,,1,1-3yrs,0,0
EMP6EB052,Male,22,Engineering,Data Scientist,L1,Austin,EMPB2C808,2016-08-31,8.3,6.300000000000001,61622.0,0.18,2.8,60.0,77.0,27.0,6.2,3.3,33.0,1,Not Promoted,0,1,High,2025-10-07,Involuntary,0,5-10yrs,1,0
EMP1B8993,Female,32,Finance,Finance Manager,L4,Austin,EMP0F4951,2016-01-31,8.9,7.9,173507.0,0.18,2.4,73.0,95.0,94.0,8.4,3.4,53.0,1,Promoted,1,4,Low,,,1,5-10yrs,0,1
EMP7DD857,Male,35,Sales,Sales Director,L4,New York,EMP8B6D12,2016-04-15,8.7,6.699999999999999,199859.0,0.21,3.5,73.0,75.0,74.0,4.9,2.7,29.0,1,Not Promoted,1,3,High,2025-09-24,Voluntary,0,5-10yrs,1,0
EMPB44131,Female,35,Operations,Process Engineer,L3,San Francisco,EMPF59EF5,2019-10-16,5.2,5.2,190437.0,0.09,3.4,55.0,86.0,67.0,7.0,5.0,156.0,0,Not Promoted,3,2,Low,,,1,5-10yrs,0,0
EMPDDD1C3,Female,36,Engineering,Data Scientist,L4,Remote,EMP574D8A,2020-12-14,4.0,4.0,149544.0,0.26,4.4,68.0,75.0,54.0,8.0,4.7,52.0,1,Not Promoted,0,14,High,2025-04-06,Involuntary,0,3-5yrs,1,0
EMP3139DD,Female,40,Sales,Sales Director,L2,San Francisco,EMPA36788,2016-08-26,8.4,6.4,125921.0,0.16,3.2,46.0,100.0,57.0,6.9,2.3,24.0,0,Not Promoted,0,10,High,2025-06-26,Involuntary,0,5-10yrs,1,0
EMPE12BF9,Male,35,Engineering,Software Engineer,L3,Austin,EMPF0C173,2017-07-23,7.4,6.4,106168.0,0.07,3.5,95.0,79.0,52.0,8.6,3.2,60.0,0,Not Promoted,3,10,High,2025-08-09,Voluntary,0,5-10yrs,1,0
EMP861C8A,Male,32,Operations,Project Manager,L2,New York,EMPA0D183,2016-01-15,9.0,9.0,119820.0,0.17,2.7,40.0,69.0,30.0,4.8,3.3,17.0,1,Not Promoted,1,2,High,2025-07-27,Involuntary,0,5-10yrs,1,0
EMPE806C1,Male,32,Operations,Operations Manager,L2,Remote,EMP4EFCEA,2017-06-07,7.6,7.6,70190.0,0.07,2.2,40.0,83.0,54.0,5.3,3.9,42.0,2,Not Promoted,1,9,High,2025-12-20,Involuntary,0,5-10yrs,1,0
EMP1A84A7,Female,30,Sales,Account Manager,L2,Austin,EMP70F2E2,2020-07-08,4.5,3.5,75555.0,0.06,4.0,80.0,88.0,38.0,5.1,1.9,50.0,3,Not Promoted,1,6,High,2025-11-18,Involuntary,0,3-5yrs,1,0
EMPECD5AD,Male,41,Finance,Accountant,L1,Remote,EMP0B1390,2021-12-25,3.0,1.0,37893.0,0.13,4.3,50.0,82.0,69.0,6.8,1.8,94.0,2,Not Promoted,0,6,High,,,1,1-3yrs,0,0
EMP6F8A24,Female,30,HR,HR Manager,L2,Chicago,EMP47A49F,2021-05-06,3.7,3.7,102405.0,0.1,3.8,63.0,72.0,47.0,7.7,2.2,91.0,1,Not Promoted,4,20,High,,,1,3-5yrs,0,0
EMP5D5413,Female,42,Finance,Accountant,L1,San Francisco,EMP8F15EB,2024-09-15,0.3,0.0,74229.0,0.12,3.3,73.0,94.0,85.0,7.9,4.7,53.0,2,Not Promoted,2,7,Low,,,1,<1yr,0,0
EMP2C14F6,Male,35,Finance,Finance Manager,L1,Remote,EMP32D985,2022-08-23,2.4,0.3999999999999999,63346.0,0.13,2.3,84.0,97.0,37.0,7.3,2.7,8.0,1,Not Promoted,2,3,High,2025-03-15,Voluntary,0,1-3yrs,1,0
EMPD8FEC9,Male,31,Engineering,Technical Lead,L1,New York,EMP82BE30,2023-05-13,1.6,0.0,88694.0,0.06,4.2,68.0,62.0,94.0,8.2,4.0,30.0,1,Not Promoted,1,18,High,,,1,1-3yrs,0,0
EMP7F6F8D,Female,40,Engineering,Software Engineer,L4,San Francisco,EMPEDAC24,2020-10-18,4.2,2.2,169821.0,0.17,3.7,100.0,71.0,87.0,6.9,3.8,28.0,2,Promoted,3,9,High,,,1,3-5yrs,0,1
EMP231349,Male,29,Operations,Operations Analyst,L2,Chicago,EMP63B502,2015-11-27,9.1,8.1,102728.0,0.11,5.0,72.0,80.0,49.0,6.6,3.1,20.0,1,Not Promoted,2,8,High,2025-04-10,Involuntary,0,5-10yrs,1,0
EMPDCC80F,Male,40,Operations,Process Engineer,L3,Austin,EMP3B7D87,2020-08-19,4.4,4.4,109916.0,0.08,2.2,93.0,76.0,68.0,8.9,4.0,21.0,0,Not Promoted,2,9,High,2025-01-25,Involuntary,0,3-5yrs,1,0
EMPD3A90C,Female,37,Finance,Treasury Analyst,L1,Remote,EMPCB508D,2016-03-22,8.8,8.8,49311.0,0.06,4.0,77.0,88.0,53.0,5.1,2.2,62.0,2,Not Promoted,3,3,High,2025-05-24,Involuntary,0,5-10yrs,1,0
EMP8E699C,Male,30,Sales,Sales Executive,L2,New York,EMP36670D,2022-04-29,2.7,2.7,113052.0,0.06,3.7,100.0,100.0,82.0,3.7,2.9,75.0,4,Not Promoted,3,5,High,2025-05-15,Voluntary,0,1-3yrs,1,0
EMP68583A,Female,39,Sales,Sales Manager,L1,Austin,EMP6BB333,2015-03-05,9.8,8.8,81127.0,0.15,2.9,91.0,77.0,100.0,7.5,1.3,46.0,1,Not Promoted,2,4,High,2025-10-03,Voluntary,0,5-10yrs,1,0
EMP95126B,Female,39,HR,HR Director,L1,Chicago,EMPF2CEAC,2015-06-24,9.5,8.5,67156.0,0.17,4.4,73.0,100.0,94.0,6.8,3.4,37.0,1,Not Promoted,1,8,High,2025-09-04,Voluntary,0,5-10yrs,1,0
EMPC8AA77,Female,44,Operations,Process Engineer,L3,New York,EMPB64797,2024-01-07,1.0,0.0,174780.0,0.07,3.6,83.0,64.0,56.0,3.8,2.6,109.0,1,Not Promoted,3,4,High,2025-02-05,Voluntary,0,<1yr,1,0
EMP043454,Male,43,Operations,Operations Manager,L3,San Francisco,EMPBA7AF9,2022-08-21,2.4,1.4,179288.0,0.08,2.4,67.0,87.0,72.0,6.9,5.0,43.0,0,Not Promoted,2,17,High,2025-12-08,Involuntary,0,1-3yrs,1,0
EMP0A5238,Male,39,HR,HR Director,L1,New York,EMP60819E,2021-05-10,3.6,1.6,73587.0,0.13,3.1,67.0,75.0,100.0,6.6,3.4,11.0,1,Promoted,3,4,Low,,,1,3-5yrs,0,1
EMPCDADAC,Male,26,Finance,Treasury Analyst,L2,San Francisco,EMP468CB5,2019-04-18,5.7,3.7,112041.0,0.17,2.3,49.0,88.0,80.0,8.8,4.0,28.0,0,Not Promoted,4,19,High,2025-09-20,Voluntary,0,5-10yrs,1,0
EMPB76660,Male,55,Engineering,Software Engineer,L4,Remote,EMP73AD44,2016-09-08,8.3,7.300000000000001,145826.0,0.17,2.8,57.0,61.0,90.0,7.4,3.9,40.0,3,Promoted,1,3,Low,,,1,5-10yrs,0,1
EMP4A0CA5,Male,24,Engineering,DevOps Engineer,L1,Chicago,EMP191F8E,2024-08-29,0.3,0.3,49308.0,0.16,3.8,100.0,67.0,83.0,6.9,3.2,10.0,1,Promoted,1,4,High,2025-12-17,Involuntary,0,<1yr,1,1
EMP800F53,Male,43,Operations,Operations Analyst,L1,Chicago,EMP1E90A0,2018-06-26,6.5,6.5,85414.0,0.12,4.1,50.0,88.0,72.0,4.7,4.2,40.0,0,Not Promoted,1,4,High,,,1,5-10yrs,0,0
EMPCBFB16,Male,38,Finance,Controller,L3,Remote,EMP638B34,2016-10-28,8.2,6.199999999999999,114606.0,0.17,3.4,60.0,74.0,69.0,7.1,3.3,10.0,0,Not Promoted,4,12,High,2025-08-25,Voluntary,0,5-10yrs,1,0
EMP83F447,Male,26,Engineering,Data Scientist,L1,San Francisco,EMP2084F8,2019-07-31,5.4,3.4000000000000004,68221.0,0.07,2.5,70.0,78.0,46.0,5.0,3.7,41.0,2,Not Promoted,1,4,High,2025-02-08,Voluntary,0,5-10yrs,1,0
EMP78592F,Female,34,Engineering,Software Engineer,L6,Austin,EMP81F6DA,2018-11-09,6.1,6.1,399254.0,0.35,3.5,71.0,100.0,55.0,3.7,5.0,29.0,2,Not Promoted,2,5,High,2025-11-03,Voluntary,0,5-10yrs,1,0
EMPE0A026,Male,34,Finance,Controller,L3,San Francisco,EMP3E81DD,2020-03-12,4.8,3.8,132813.0,0.11,3.9,79.0,84.0,52.0,4.8,3.5,57.0,4,Not Promoted,0,5,High,,,1,3-5yrs,0,0
EMPBD6F30,Male,45,Engineering,Technical Lead,L2,Austin,EMP5C9F47,2020-10-28,4.2,2.2,106286.0,0.17,1.4,64.0,93.0,63.0,8.8,2.8,30.0,3,Not Promoted,1,2,High,2025-09-27,Voluntary,0,3-5yrs,1,0
EMPA04E86,Female,29,Engineering,Data Scientist,L2,New York,EMP547414,2023-08-30,1.3,0.30000000000000004,100891.0,0.11,3.3,80.0,73.0,72.0,5.9,2.7,55.0,0,Promoted,1,10,High,,,1,1-3yrs,0,1
EMPD6B705,Female,33,Finance,Controller,L2,Remote,EMP64380F,2021-11-30,3.1,2.1,79105.0,0.12,3.0,93.0,66.0,68.0,4.9,3.2,31.0,2,Promoted,3,11,High,2025-08-30,Involuntary,0,3-5yrs,1,1
